,id,mssubclass,lotconfig,neighborhood,bldgtype,housestyle,yearbuilt,yearremod/add,roofstyle,roofmatl,masvnrtype,masvnrarea,foundation,totalbsmtsf,grlivarea,fullbath,totrmsabvgrd,garagefinish,garagecars,saletype,saleprice,agesold,total_sqft,totalqual,combined_exterior
555,1366,50,Inside,IDOTRR,1Fam,1.5Fin,1920,1950,Gable,CompShg,None,0.0,CBlock,319.0,1406,1,6,0.0,0.0,WD ,89500,88,1725.0,14.0,MetalSdMetalSd
556,52,20,Corner,Gilbert,1Fam,1Story,2005,2005,Gable,CompShg,None,0.0,PConc,1324.0,1324,2,6,3.0,2.0,WD ,199500,5,3078.0,18.0,VinylSdVinylSd
557,1380,20,Inside,Sawyer,1Fam,1Story,1966,1966,Gable,CompShg,BrkCmn,41.0,PConc,876.0,904,1,6,1.0,1.0,WD ,109900,42,2188.0,14.0,HdBoardHdBoard
558,919,70,Inside,Crawfor,1Fam,2Story,1926,2004,Gambrel,CompShg,None,0.0,BrkTil,1276.0,2080,1,9,1.0,1.0,WD ,234000,83,3638.0,19.0,MetalSdMetalSd
559,2804,120,Inside,CollgCr,TwnhsE,1Story,2004,2004,Gable,CompShg,BrkFace,169.0,PConc,848.0,848,1,3,2.0,2.0,WD ,155900,2,2116.0,18.0,VinylSdVinylSd
560,782,50,Inside,ClearCr,1Fam,1.5Fin,1957,1989,Gable,CompShg,None,0.0,CBlock,1104.0,1788,1,8,1.0,1.0,WD ,161500,52,3196.0,13.0,Wd SdngWd Sdng
561,956,20,CulDSac,Timber,1Fam,SLvl,1958,1958,Gable,CompShg,BrkFace,541.0,CBlock,819.0,1344,1,7,2.0,2.0,COD,137500,51,2688.0,16.0,HdBoardHdBoard
562,187,190,Inside,OldTown,2fmCon,2Story,1910,1950,Gable,CompShg,None,0.0,BrkTil,840.0,2256,2,12,0.0,0.0,WD ,76500,100,3096.0,13.0,MetalSdMetalSd
563,2074,60,Corner,ClearCr,1Fam,2Story,1988,1989,Gable,CompShg,BrkFace,268.0,PConc,1151.0,2060,2,8,1.0,2.0,WD ,211000,19,3732.0,17.0,PlywoodPlywood
564,1039,120,Inside,NAmes,TwnhsE,1Story,1998,1999,Gable,CompShg,None,0.0,PConc,1405.0,1337,2,5,3.0,2.0,COD,181000,10,3253.0,18.0,MetalSdMetalSd
565,1210,80,Inside,NAmes,1Fam,SLvl,1966,1966,Gable,CompShg,BrkFace,183.0,CBlock,1127.0,1165,1,6,2.0,2.0,WD ,174900,42,2782.0,15.0,HdBoardHdBoard
566,2710,80,Inside,Sawyer,1Fam,SLvl,1966,1966,Gable,CompShg,BrkFace,97.0,CBlock,1164.0,1320,1,6,2.0,2.0,WD ,164500,40,3048.0,14.0,VinylSdVinylSd
567,44,20,Inside,NridgHt,1Fam,1Story,2004,2004,Gable,CompShg,BrkFace,168.0,PConc,1517.0,1535,2,7,2.0,2.0,WD ,214000,6,3584.0,19.0,VinylSdVinylSd
568,1026,60,Inside,NWAmes,1Fam,2Story,1980,1988,Gable,CompShg,BrkFace,280.0,CBlock,738.0,2044,2,7,1.0,2.0,WD ,185000,28,3271.0,17.0,HdBoardHdBoard
569,1343,50,Inside,BrkSide,1Fam,1.5Fin,1929,1950,Gable,CompShg,None,0.0,PConc,704.0,1136,1,6,1.0,1.0,WD ,123000,79,2176.0,13.0,MetalSdMetalSd
570,2248,85,CulDSac,Mitchel,1Fam,SFoyer,1979,1979,Gable,CompShg,None,0.0,CBlock,1001.0,1299,2,5,2.0,2.0,WD ,183500,28,2786.0,17.0,HdBoardWdShing
571,1849,160,Inside,Somerst,Twnhs,2Story,1999,2000,Gable,CompShg,BrkFace,456.0,PConc,776.0,1441,2,5,1.0,2.0,WD ,174000,8,2709.0,20.0,MetalSdMetalSd
572,2076,20,Inside,Edwards,1Fam,1Story,1953,1953,Gable,CompShg,None,0.0,CBlock,1073.0,1630,2,6,1.0,2.0,COD,130000,54,3352.0,14.0,MetalSdMetalSd
573,2641,70,Inside,OldTown,1Fam,2Story,1925,1990,Gable,CompShg,None,0.0,BrkTil,728.0,1641,1,6,1.0,2.0,WD ,178000,81,2915.0,18.0,Wd SdngWd Sdng
574,5,60,Inside,Gilbert,1Fam,2Story,1997,1998,Gable,CompShg,None,0.0,PConc,928.0,1629,2,6,3.0,2.0,WD ,189900,13,3039.0,15.0,VinylSdVinylSd
575,878,120,Inside,CollgCr,TwnhsE,1Story,2003,2004,Gable,CompShg,BrkFace,170.0,PConc,848.0,848,1,4,3.0,2.0,WD ,144000,6,2116.0,18.0,VinylSdVinylSd
576,1548,30,Corner,IDOTRR,1Fam,1Story,1930,2007,Gable,CompShg,None,0.0,BrkTil,816.0,816,1,5,1.0,1.0,WD ,120500,78,2064.0,16.0,Wd SdngWd Sdng
577,841,20,Corner,CollgCr,1Fam,1Story,1994,1995,Gable,CompShg,None,0.0,PConc,1097.0,1097,1,6,1.0,2.0,WD ,145000,15,2866.0,15.0,VinylSdVinylSd
578,1621,120,Inside,StoneBr,TwnhsE,1Story,2000,2000,Gable,CompShg,None,0.0,PConc,1494.0,1652,2,6,2.0,2.0,WD ,251000,7,3645.0,21.0,CemntBdCemntBd
579,218,90,Inside,Sawyer,Duplex,1Story,1968,1968,Hip,CompShg,None,0.0,CBlock,1768.0,1768,2,8,0.0,0.0,WD ,136500,42,3536.0,13.0,HdBoardHdBoard
580,1504,90,Inside,Edwards,Duplex,1Story,1955,1955,Gable,CompShg,BrkCmn,58.0,Slab,0.0,1152,2,6,0.0,0.0,WD ,82500,53,1152.0,10.0,WdShingWdShing
581,946,30,Inside,IDOTRR,1Fam,1Story,1910,1950,Gable,CompShg,None,0.0,CBlock,0.0,810,1,4,1.0,1.0,ConLD,57625,99,1090.0,7.0,Wd SdngWd Sdng
582,455,120,Inside,NridgHt,TwnhsE,1Story,2007,2008,Gable,CompShg,Stone,176.0,PConc,1350.0,1358,2,6,2.0,2.0,WD ,212500,2,3192.0,19.0,VinylSdVinylSd
583,2906,120,FR2,Mitchel,Twnhs,1Story,1998,1998,Hip,CompShg,BrkFace,116.0,PConc,1216.0,1216,2,5,1.0,2.0,WD ,164000,8,2834.0,17.0,VinylSdVinylSd
584,2878,50,Inside,IDOTRR,1Fam,1.5Fin,1957,1957,Gable,CompShg,BrkFace,327.0,CBlock,967.0,1638,2,6,1.0,1.0,WD ,139000,49,2989.0,16.0,MetalSdMetalSd
585,1173,160,Inside,Somerst,Twnhs,2Story,1999,2000,Gable,CompShg,BrkFace,212.0,PConc,600.0,1252,2,4,1.0,2.0,WD ,160000,9,2314.0,19.0,MetalSdMetalSd
586,985,85,Inside,Mitchel,1Fam,SFoyer,1992,1993,Gable,CompShg,None,0.0,PConc,828.0,883,1,5,1.0,2.0,WD ,149000,17,2409.0,15.0,HdBoardWdShing
587,975,20,Inside,Mitchel,1Fam,1Story,1968,1968,Gable,CompShg,None,0.0,CBlock,864.0,874,1,5,2.0,1.0,WD ,130000,41,2026.0,14.0,HdBoardHdBoard
588,202,70,Inside,OldTown,1Fam,2Story,1921,1950,Gable,CompShg,None,0.0,BrkTil,576.0,1710,2,9,1.0,2.0,WD ,140000,89,2766.0,16.0,StuccoStucco
589,528,20,Corner,Somerst,1Fam,1Story,2008,2009,Hip,CompShg,BrkFace,288.0,PConc,1836.0,1836,2,8,3.0,2.0,New,264500,1,4189.0,20.0,VinylSdVinylSd
590,2579,20,Inside,NAmes,1Fam,1Story,1957,1957,Gable,CompShg,None,0.0,CBlock,1092.0,1092,1,6,3.0,1.0,WD ,141000,49,2483.0,14.0,Wd SdngWd Sdng
591,1841,120,Inside,Somerst,TwnhsE,1Story,2006,2007,Gable,CompShg,None,0.0,PConc,1241.0,1241,1,4,3.0,2.0,New,199900,1,3051.0,19.0,VinylSdVinylSd
592,591,20,Inside,NWAmes,1Fam,1Story,1977,1977,Gable,CompShg,BrkFace,360.0,CBlock,1350.0,1334,2,6,2.0,2.0,WD ,167900,32,3314.0,16.0,PlywoodPlywood
593,1897,20,CulDSac,NAmes,1Fam,1Story,1960,1987,Gable,CompShg,BrkFace,85.0,CBlock,1144.0,1429,1,7,1.0,2.0,WD ,181900,47,3145.0,16.0,Wd SdngWd Sdng
594,70,20,Inside,Somerst,1Fam,1Story,2008,2008,Gable,CompShg,Stone,36.0,PConc,1566.0,1566,2,7,2.0,2.0,WD ,262500,2,3882.0,20.0,VinylSdVinylSd
595,590,60,Inside,NWAmes,1Fam,2Story,1977,1992,Hip,CompShg,BrkFace,283.0,PConc,908.0,2288,1,8,2.0,2.0,WD ,230000,32,3716.0,18.0,HdBoardHdBoard
596,1172,120,CulDSac,Somerst,TwnhsE,1Story,1999,2000,Gable,CompShg,BrkFace,60.0,PConc,1698.0,1709,2,5,3.0,2.0,CWD,328900,9,3913.0,22.0,MetalSdMetalSd
597,1714,20,Inside,NridgHt,1Fam,1Story,2005,2005,Gable,CompShg,BrkFace,210.0,PConc,1721.0,1721,2,7,2.0,2.0,WD ,232698,2,3996.0,20.0,VinylSdVinylSd
598,829,20,Corner,CollgCr,1Fam,1Story,2008,2008,Gable,CompShg,BrkFace,140.0,PConc,1254.0,1254,2,5,2.0,3.0,WD ,221800,1,3318.0,20.0,VinylSdVinylSd
599,1397,50,Corner,Sawyer,1Fam,1.5Fin,1941,1973,Gable,CompShg,None,0.0,BrkTil,576.0,1350,1,6,1.0,3.0,WD ,152400,67,2553.0,15.0,Wd SdngWd Sdng
600,877,20,Inside,CollgCr,1Fam,1Story,2000,2001,Gable,CompShg,BrkFace,171.0,PConc,1630.0,1630,2,6,1.0,2.0,WD ,213000,9,3711.0,19.0,VinylSdVinylSd
601,2477,60,Inside,SawyerW,1Fam,2Story,2005,2005,Gable,CompShg,BrkFace,96.0,PConc,784.0,1585,2,7,2.0,2.0,WD ,184900,1,2818.0,19.0,VinylSdVinylSd
602,2871,190,Corner,Crawfor,2fmCon,1Story,1953,1953,Hip,CompShg,BrkFace,56.0,CBlock,1165.0,1336,1,5,1.0,1.0,WD ,157000,53,2876.0,14.0,MetalSdMetalSd
603,2489,20,Inside,Sawyer,1Fam,1Story,1962,2002,Hip,CompShg,None,0.0,CBlock,864.0,1211,1,6,1.0,2.0,WD ,144000,44,2651.0,14.0,HdBoardHdBoard
604,1655,20,Inside,NWAmes,1Fam,1Story,1979,1999,Gable,CompShg,BrkFace,253.0,CBlock,1259.0,1353,2,5,2.0,2.0,WD ,192350,28,3090.0,16.0,MetalSdMetalSd
605,1891,20,Inside,NAmes,1Fam,1Story,1966,1966,Hip,CompShg,BrkFace,202.0,CBlock,1174.0,1200,2,6,2.0,2.0,CWD,163500,41,2814.0,16.0,HdBoardPlywood
606,1419,60,Inside,SawyerW,1Fam,2Story,1990,1990,Hip,CompShg,BrkFace,99.0,PConc,1475.0,2329,2,10,1.0,2.0,WD ,262280,18,4318.0,18.0,HdBoardHdBoard
607,1473,20,Inside,CollgCr,1Fam,1Story,2002,2003,Gable,CompShg,BrkFace,113.0,PConc,1536.0,1536,2,7,2.0,2.0,WD ,214000,6,3604.0,19.0,VinylSdVinylSd
608,2868,20,Inside,Crawfor,1Fam,1Story,1956,2004,Gable,CompShg,None,0.0,PConc,1073.0,1811,1,6,3.0,2.0,WD ,230000,50,3354.0,17.0,StoneStone
609,1695,60,Corner,NridgHt,1Fam,2Story,2006,2006,Gable,CompShg,BrkFace,350.0,PConc,1063.0,2172,2,9,2.0,3.0,New,280000,1,4182.0,20.0,VinylSdVinylSd
610,2244,20,Corner,IDOTRR,1Fam,1Story,1957,1980,Gable,CompShg,None,0.0,CBlock,1073.0,1073,1,6,1.0,2.0,WD ,140000,50,2866.0,13.0,MetalSdMetalSd
611,169,60,Inside,NAmes,1Fam,2Story,1966,1966,Gable,CompShg,BrkFace,351.0,CBlock,756.0,1839,1,7,1.0,2.0,WD ,155000,44,3037.0,15.0,MetalSdMetalSd
612,2670,50,Corner,IDOTRR,1Fam,1.5Unf,1918,1950,Gable,CompShg,None,0.0,BrkTil,1020.0,1020,1,5,0.0,0.0,ConLD,64500,88,2040.0,10.0,Wd SdngWd Sdng
613,247,60,CulDSac,SawyerW,1Fam,2Story,1993,1993,Gable,CompShg,BrkFace,85.0,PConc,946.0,1802,2,8,2.0,4.0,WD ,218000,17,3765.0,18.0,VinylSdVinylSd
614,2137,80,Inside,CollgCr,1Fam,SLvl,1977,1977,Gable,CompShg,BrkFace,51.0,CBlock,995.0,1009,2,6,1.0,2.0,WD ,160000,30,2580.0,14.0,PlywoodVinylSd
615,1794,20,Inside,Somerst,1Fam,1Story,2007,2007,Gable,CompShg,None,0.0,PConc,1338.0,1338,2,6,2.0,2.0,New,208900,0,3274.0,20.0,VinylSdVinylSd
616,1498,20,Inside,Edwards,1Fam,1Story,1959,1996,Gable,CompShg,None,0.0,Slab,0.0,3820,3,11,1.0,2.0,WD ,284700,49,4444.0,13.0,PlywoodPlywood
617,1164,160,Inside,Somerst,TwnhsE,2Story,2007,2007,Gable,CompShg,None,0.0,PConc,689.0,1392,2,5,1.0,2.0,WD ,146000,1,2621.0,19.0,VinylSdVinylSd
618,1179,120,Inside,Veenker,TwnhsE,1Story,1996,1996,Gable,CompShg,None,0.0,PConc,1260.0,1288,1,4,3.0,2.0,WD ,245500,12,3048.0,21.0,BrkFaceBrkFace
619,1340,45,Inside,BrkSide,1Fam,1.5Unf,1926,1950,Gable,CompShg,None,0.0,BrkTil,992.0,1013,1,6,1.0,1.0,WD ,113000,82,2165.0,15.0,MetalSdMetalSd
620,436,20,FR3,NridgHt,1Fam,1Story,2004,2005,Hip,CompShg,BrkFace,238.0,PConc,1782.0,1782,2,7,3.0,3.0,WD ,296000,5,4496.0,21.0,VinylSdVinylSd
621,1636,20,Corner,StoneBr,1Fam,1Story,2005,2006,Hip,CompShg,Stone,200.0,PConc,1922.0,1922,2,8,3.0,3.0,WD ,377426,2,4520.0,22.0,VinylSdVinylSd
622,421,20,FR2,NridgHt,1Fam,1Story,2006,2007,Hip,CompShg,Stone,230.0,PConc,1700.0,1718,2,7,3.0,3.0,WD ,337500,3,4204.0,25.0,CemntBdCemntBd
623,457,20,Inside,NridgHt,1Fam,1Story,2004,2005,Hip,CompShg,Stone,730.0,PConc,2492.0,2492,2,8,3.0,3.0,WD ,552000,5,5933.0,25.0,CemntBdCemntBd
624,2834,50,Inside,Edwards,1Fam,1.5Fin,1948,1950,Gable,CompShg,None,0.0,CBlock,624.0,936,1,5,1.0,1.0,WD ,97900,58,1825.0,12.0,VinylSdVinylSd
625,517,20,Inside,Somerst,1Fam,1Story,2009,2009,Gable,CompShg,None,0.0,PConc,1218.0,1218,2,4,3.0,2.0,New,208300,0,3112.0,18.0,VinylSdVinylSd
626,1566,60,Inside,Mitchel,1Fam,2Story,1996,1997,Gable,CompShg,None,0.0,PConc,910.0,1820,2,8,1.0,3.0,WD ,213000,12,3546.0,18.0,VinylSdVinylSd
627,1439,60,CulDSac,CollgCr,1Fam,2Story,1998,1999,Gable,CompShg,None,0.0,PConc,880.0,1724,2,8,3.0,2.0,WD ,188000,10,3131.0,18.0,VinylSdVinylSd
628,2577,20,Corner,NAmes,1Fam,1Story,1958,1958,Hip,CompShg,BrkFace,632.0,CBlock,1121.0,1336,1,7,2.0,2.0,WD ,162000,48,2945.0,15.0,Wd SdngWd Sdng
629,2241,50,Inside,IDOTRR,1Fam,1.5Fin,1950,1950,Gable,CompShg,None,0.0,CBlock,910.0,1558,1,6,1.0,1.0,WD ,152000,57,2750.0,14.0,Wd SdngWd Sdng
630,71,60,Corner,Somerst,1Fam,2Story,2004,2005,Gable,CompShg,None,0.0,PConc,991.0,1947,2,8,2.0,2.0,WD ,254900,6,3616.0,19.0,VinylSdVinylSd
631,1143,60,CulDSac,SawyerW,1Fam,2Story,1994,1995,Gable,CompShg,BrkFace,145.0,PConc,832.0,1657,2,6,2.0,2.0,WD ,189000,14,2972.0,19.0,VinylSdVinylSd
632,1021,20,CulDSac,NWAmes,1Fam,1Story,1978,1978,Hip,CompShg,BrkFace,383.0,CBlock,2048.0,2064,2,7,3.0,2.0,WD ,235000,30,4662.0,19.0,PlywoodPlywood
633,1416,190,Inside,Edwards,2fmCon,1Story,1950,1950,Gable,CompShg,None,0.0,CBlock,1164.0,1164,1,5,1.0,1.0,ConLD,125000,58,2568.0,14.0,MetalSdMetalSd
634,35,120,FR2,NPkVill,Twnhs,1Story,1975,1975,Gable,CompShg,None,0.0,CBlock,836.0,836,1,4,1.0,1.0,WD ,120000,35,1980.0,17.0,PlywoodBrk Cmn
635,2904,20,Inside,Mitchel,1Fam,1Story,1951,1951,Gable,CompShg,None,0.0,CBlock,0.0,1600,1,6,1.0,1.0,WD ,81500,55,1870.0,7.0,CBlockVinylSd
636,2174,90,Inside,Edwards,Duplex,SFoyer,1990,1990,Gable,CompShg,BrkFace,104.0,CBlock,816.0,816,1,5,0.0,0.0,WD ,118500,17,1632.0,16.0,HdBoardHdBoard
637,522,20,Inside,Somerst,1Fam,1Story,2009,2009,Gable,CompShg,Stone,162.0,PConc,1766.0,1766,2,7,3.0,3.0,New,370878,0,4010.0,24.0,CemntBdCemntBd
638,2211,90,Inside,Crawfor,Duplex,2Story,1949,1950,Gable,CompShg,None,0.0,CBlock,1001.0,2002,2,8,1.0,3.0,WD ,145000,58,3874.0,14.0,MetalSdMetalSd
639,1539,50,Corner,Crawfor,1Fam,1.5Fin,1939,2006,Gable,CompShg,BrkFace,312.0,CBlock,798.0,1954,1,8,1.0,2.0,WD ,311500,69,3183.0,18.0,VinylSdVinylSd
640,2420,120,Inside,Blmngtn,TwnhsE,1Story,2006,2006,Gable,CompShg,BrkFace,14.0,PConc,1220.0,1364,2,6,3.0,2.0,New,210250,0,3021.0,19.0,VinylSdVinylSd
641,2779,60,Corner,CollgCr,1Fam,2Story,2002,2002,Gable,CompShg,None,0.0,PConc,916.0,1861,2,8,2.0,2.0,WD ,200000,4,3269.0,19.0,VinylSdVinylSd
642,953,90,Inside,Mitchel,Duplex,1.5Fin,1977,1977,Gable,CompShg,None,0.0,CBlock,0.0,1734,2,8,1.0,2.0,COD,126000,32,2273.0,12.0,PlywoodPlywood
643,658,70,Corner,OldTown,1Fam,2Story,1900,2003,Gable,CompShg,None,0.0,BrkTil,405.0,1039,1,6,1.0,1.0,WD ,114000,109,1725.0,13.0,MetalSdMetalSd
644,714,70,Inside,OldTown,1Fam,2Story,1910,1950,Gable,CompShg,None,0.0,BrkTil,677.0,1510,2,7,1.0,2.0,WD ,87500,99,2907.0,14.0,VinylSdVinylSd
645,1637,60,Inside,StoneBr,1Fam,2Story,2005,2005,Hip,CompShg,Stone,146.0,PConc,1149.0,2541,3,10,3.0,3.0,WD ,349265,2,4419.0,22.0,VinylSdVinylSd
646,538,20,Inside,SawyerW,1Fam,1Story,2004,2004,Gable,Tar&Grv,BrkFace,264.0,PConc,1512.0,1512,2,6,2.0,3.0,WD ,203000,5,3869.0,20.0,VinylSdVinylSd
647,546,20,Inside,SawyerW,1Fam,1Story,2001,2001,Gable,CompShg,None,0.0,PConc,1454.0,1434,2,6,2.0,2.0,WD ,189000,8,3415.0,19.0,VinylSdVinylSd
648,533,60,Inside,Somerst,1Fam,2Story,2003,2003,Gable,CompShg,None,0.0,PConc,812.0,1653,2,6,2.0,2.0,WD ,209000,6,3093.0,19.0,VinylSdVinylSd
649,718,70,Corner,OldTown,1Fam,2Story,1900,1950,Gable,CompShg,None,0.0,BrkTil,917.0,2007,2,8,1.0,1.0,WD ,160000,109,3281.0,16.0,StuccoBrkFace
650,1830,20,CulDSac,Sawyer,1Fam,1Story,1974,1974,Gable,CompShg,BrkFace,44.0,CBlock,1037.0,1037,1,5,2.0,2.0,WD ,129000,33,2505.0,13.0,PlywoodPlywood
651,2929,20,Inside,Mitchel,1Fam,1Story,1974,1975,Gable,CompShg,None,0.0,CBlock,1389.0,1389,1,6,2.0,2.0,WD ,170000,32,3196.0,15.0,HdBoardHdBoard
652,2207,30,Inside,Crawfor,1Fam,1Story,1913,2002,Gable,CompShg,None,0.0,PConc,440.0,694,1,4,1.0,1.0,WD ,90350,94,1486.0,15.0,WdShingStucco
653,1417,50,Corner,Edwards,1Fam,1.5Fin,1924,1950,Gable,CompShg,None,0.0,BrkTil,572.0,1096,1,5,0.0,0.0,WD ,79000,84,1668.0,15.0,Wd SdngWd Sdng
654,2787,20,Corner,CollgCr,1Fam,1Story,1972,1972,Gable,CompShg,None,0.0,PConc,894.0,894,1,5,1.0,2.0,WD ,149900,34,2340.0,14.0,VinylSdVinylSd
655,1037,20,Inside,NAmes,1Fam,1Story,1971,1971,Hip,CompShg,None,0.0,CBlock,864.0,864,1,5,1.0,2.0,WD ,123000,37,2304.0,15.0,MetalSdMetalSd
656,2659,70,Inside,OldTown,1Fam,2Story,1900,1950,Gable,CompShg,None,0.0,BrkTil,1095.0,1774,2,8,1.0,3.0,WD ,87000,106,3648.0,13.0,AsbShngStucco
657,1567,80,Inside,Mitchel,1Fam,SLvl,1977,1977,Gable,CompShg,None,0.0,CBlock,1096.0,1118,1,6,3.0,1.0,WD ,171000,31,2572.0,15.0,PlywoodPlywood
658,1225,50,Inside,NAmes,1Fam,1.5Fin,1950,1950,Gable,CompShg,None,0.0,CBlock,1032.0,1252,1,6,1.0,1.0,WD ,119000,58,2572.0,15.0,VinylSdVinylSd
659,685,20,Inside,NAmes,1Fam,1Story,1959,1959,Hip,CompShg,None,0.0,CBlock,1148.0,1148,1,6,1.0,1.0,WD ,132500,50,2968.0,14.0,BrkFacePlywood
660,1358,70,Inside,OldTown,1Fam,2Story,1925,1996,Hip,CompShg,None,0.0,PConc,588.0,1666,1,7,1.0,1.0,WD ,161000,83,2482.0,18.0,StuccoWdShing
661,1461,60,CulDSac,CollgCr,1Fam,2Story,2001,2002,Gable,CompShg,BrkFace,134.0,PConc,1357.0,1947,2,7,3.0,3.0,WD ,274000,7,4029.0,21.0,VinylSdVinylSd
662,221,20,FR2,Sawyer,1Fam,1Story,1967,1967,Gable,CompShg,None,0.0,CBlock,912.0,912,1,5,1.0,1.0,WD ,125000,43,2160.0,14.0,HdBoardHdBoard
663,2187,90,Inside,Edwards,Duplex,1Story,1946,1950,Gable,CompShg,None,0.0,CBlock,1195.0,1195,2,8,0.0,0.0,WD ,98500,61,2390.0,14.0,PlywoodPlywood
664,2504,20,Corner,NoRidge,1Fam,1Story,1994,1995,Gable,CompShg,None,0.0,PConc,1624.0,1624,2,5,2.0,3.0,WD ,262000,12,4005.0,20.0,ImStuccImStucc
665,855,20,Inside,CollgCr,1Fam,1Story,1979,1979,Gable,CompShg,BrkFace,40.0,CBlock,914.0,914,1,5,1.0,2.0,WD ,134900,30,2272.0,14.0,HdBoardHdBoard
666,2258,20,Inside,Timber,1Fam,1Story,1959,1959,Gable,CompShg,None,0.0,CBlock,1350.0,1328,1,5,2.0,1.0,WD ,170000,48,2986.0,14.0,VinylSdVinylSd
667,2205,70,Inside,Crawfor,1Fam,2Story,1926,1991,Gable,CompShg,None,0.0,BrkTil,686.0,1461,1,6,1.0,1.0,WD ,135000,81,2372.0,15.0,Wd SdngWd Sdng
668,1158,60,Inside,NoRidge,1Fam,2Story,1990,1991,Hip,CompShg,BrkFace,304.0,PConc,930.0,2683,2,9,2.0,2.0,WD ,290000,18,4086.0,18.0,HdBoardHdBoard
669,1741,20,Inside,Gilbert,1Fam,1Story,2007,2007,Gable,CompShg,BrkFace,0.0,PConc,1246.0,1258,2,6,2.0,2.0,New,173500,0,2966.0,19.0,VinylSdVinylSd
670,2735,20,Inside,Edwards,1Fam,2Story,1948,2002,Gable,CompShg,None,0.0,CBlock,896.0,2008,3,8,1.0,1.0,WD ,225000,58,3134.0,16.0,MetalSdMetalSd
671,1888,20,CulDSac,NAmes,1Fam,1Story,1961,1961,Hip,CompShg,None,0.0,CBlock,864.0,1187,1,6,2.0,2.0,CWD,140500,46,2491.0,14.0,Wd SdngWd Sdng
672,2121,20,Inside,CollgCr,1Fam,1Story,1994,1994,Gable,CompShg,None,0.0,PConc,990.0,990,1,5,1.0,1.0,WD ,126000,13,2279.0,15.0,VinylSdVinylSd
673,1176,160,Inside,Somerst,Twnhs,2Story,1999,1999,Gable,CompShg,BrkFace,466.0,PConc,960.0,1586,2,7,1.0,2.0,WD ,170000,9,3026.0,20.0,MetalSdMetalSd
674,2773,20,CulDSac,CollgCr,1Fam,1Story,1995,1995,Gable,CompShg,None,0.0,PConc,990.0,990,1,5,1.0,2.0,WD ,156000,11,2556.0,15.0,VinylSdVinylSd
675,2619,20,CulDSac,NAmes,1Fam,1Story,1957,1997,Gable,CompShg,None,0.0,CBlock,1484.0,1600,1,6,2.0,1.0,WD ,207500,49,3403.0,14.0,MetalSdMetalSd
676,1796,60,Inside,Somerst,1Fam,2Story,2007,2007,Gable,CompShg,None,0.0,PConc,896.0,1792,2,8,3.0,2.0,New,255000,0,3278.0,20.0,VinylSdVinylSd
677,1598,180,Inside,MeadowV,Twnhs,SLvl,1973,1973,Gable,CompShg,None,0.0,CBlock,462.0,988,1,4,2.0,1.0,WD ,94900,35,1747.0,14.0,CemntBdCemntBd
678,1965,20,Inside,NAmes,1Fam,1Story,1958,1958,Hip,CompShg,None,0.0,CBlock,1170.0,1170,1,6,2.0,1.0,WD ,140000,49,2678.0,14.0,BrkFaceBrkFace
679,2651,70,Inside,OldTown,1Fam,2Story,1905,1950,Gable,CompShg,None,0.0,BrkTil,738.0,1376,1,7,1.0,1.0,WD ,96900,101,2330.0,12.0,MetalSdMetalSd
680,609,20,CulDSac,NAmes,1Fam,1Story,1966,1966,Gable,CompShg,BrkFace,200.0,CBlock,1154.0,1154,1,6,2.0,2.0,WD ,154000,43,2788.0,14.0,PlywoodPlywood
681,1990,70,Inside,OldTown,1Fam,2Story,1910,1999,Hip,CompShg,None,0.0,BrkTil,725.0,1772,2,7,1.0,2.0,WD ,184900,97,3313.0,19.0,VinylSdVinylSd
682,1053,20,Inside,NridgHt,1Fam,1Story,2007,2008,Hip,CompShg,BrkFace,816.0,PConc,2078.0,2084,2,7,3.0,3.0,New,385000,1,5382.0,25.0,CemntBdCemntBd
683,2877,30,Inside,IDOTRR,1Fam,1Story,1936,1950,Gable,CompShg,None,0.0,BrkTil,951.0,951,1,6,1.0,1.0,WD ,106500,70,2229.0,13.0,Wd SdngWd Sdng
684,497,60,Inside,NoRidge,1Fam,2Story,2000,2000,Gable,CompShg,BrkFace,150.0,PConc,1455.0,2687,2,10,2.0,3.0,WD ,327000,9,4952.0,20.0,VinylSdVinylSd
685,514,20,Corner,Somerst,1Fam,1Story,2005,2006,Hip,CompShg,Stone,198.0,PConc,2458.0,2490,2,9,3.0,3.0,WD ,468000,4,5743.0,24.0,VinylSdVinylSd
686,759,50,Corner,IDOTRR,1Fam,1.5Fin,1927,1950,Gable,CompShg,None,0.0,BrkTil,1204.0,1666,1,4,1.0,1.0,WD ,135000,82,3254.0,15.0,MetalSdMetalSd
687,2474,20,Inside,SawyerW,1Fam,1Story,2005,2005,Gable,CompShg,None,0.0,PConc,1141.0,1141,1,6,1.0,2.0,WD ,142500,1,2766.0,17.0,VinylSdVinylSd
688,1193,60,Inside,NAmes,1Fam,2Story,1968,1968,Gable,CompShg,None,0.0,CBlock,732.0,1464,1,7,1.0,2.0,WD ,141000,40,2666.0,14.0,MetalSdMetalSd
689,1415,190,Inside,Edwards,2fmCon,2Story,1910,1991,Gable,CompShg,None,0.0,CBlock,1117.0,1347,1,5,0.0,0.0,WD ,107500,98,2464.0,15.0,MetalSdMetalSd
690,2048,190,Corner,SWISU,2fmCon,1.5Fin,1942,1979,Gable,CompShg,None,0.0,CBlock,672.0,1282,1,4,1.0,1.0,WD ,108500,65,2194.0,14.0,PlywoodPlywood
